Date,Index_name,Close,Volume,Daily_Return_,Volatility
2020-10-22,NIFTY BANK,24483.87,0,0.15,1.8
2020-10-23,NIFTY BANK,24478.02,0,-0.77,1.63
2020-10-26,NIFTY BANK,24075.17,0,-1.84,2.89
2020-10-27,NIFTY BANK,24769.21,0,1.98,3.65
2020-10-28,NIFTY BANK,24232.22,0,-2.04,2.92
2020-10-29,NIFTY BANK,24091.72,0,0.12,2.15
2020-10-30,NIFTY BANK,23900.62,0,-0.79,2.76
2020-11-02,NIFTY BANK,24892.21,0,2.15,4.18
2020-11-03,NIFTY BANK,25682.5,0,2.29,2.69
2020-11-04,NIFTY BANK,25771.3,0,0.91,2.93
2020-11-05,NIFTY BANK,26312.79,0,0.53,1.43
2020-11-06,NIFTY BANK,26798.64,0,2.00,2.73
2020-11-09,NIFTY BANK,27533.78,0,1.64,1.94
2020-11-10,NIFTY BANK,28605.67,0,2.02,3.16
2020-11-11,NIFTY BANK,28844.66,0,0.46,2.86
2020-11-12,NIFTY BANK,28278.47,0,-1.24,2.12
2020-11-13,NIFTY BANK,28465.37,0,1.27,2.91
2020-11-17,NIFTY BANK,29180.96,0,1.35,1.79
2020-11-18,NIFTY BANK,29749.5,0,2.21,2.5
2020-11-19,NIFTY BANK,28902.71,0,-1.36,2.76
2020-11-20,NIFTY BANK,29235.66,0,1.04,2.85
2020-11-23,NIFTY BANK,29023.86,0,-1.39,2.17
2020-11-24,NIFTY BANK,29736.9,0,1.61,2.12
2020-11-25,NIFTY BANK,29196.06,0,-2.75,3.55
2020-11-26,NIFTY BANK,29549.41,369400,0.61,2.38
2020-11-27,NIFTY BANK,29608.71,0,-0.04,1.18
2020-12-01,NIFTY BANK,29817.5,0,-0.09,1.37
2020-12-02,NIFTY BANK,29462.81,0,-1.38,2.46
2020-12-03,NIFTY BANK,29448.41,0,-0.94,1.46
2020-12-04,NIFTY BANK,30052.05,0,1.62,2.33
2020-12-07,NIFTY BANK,30211.2,0,0.50,1.34
2020-12-08,NIFTY BANK,30261.55,0,-0.13,1.12
2020-12-09,NIFTY BANK,30709.04,0,1.23,1.58
2020-12-10,NIFTY BANK,30509.99,0,-0.11,1.34
2020-12-11,NIFTY BANK,30604.49,0,0.16,1.58
2020-12-14,NIFTY BANK,30745.54,269000,0.03,0.72
2020-12-15,NIFTY BANK,30690.69,279400,-0.37,1.49
2020-12-16,NIFTY BANK,30698.04,0,-0.72,1.12
2020-12-17,NIFTY BANK,30846.69,0,0.18,0.98
2020-12-18,NIFTY BANK,30714.29,0,-0.41,1.55
2020-12-21,NIFTY BANK,29456.11,0,-3.72,4.6
2020-12-22,NIFTY BANK,29625.61,0,0.06,2.48
2020-12-23,NIFTY BANK,29882.95,0,1.09,1.68
2020-12-24,NIFTY BANK,30401.85,0,1.10,1.79
2020-12-28,NIFTY BANK,30880.59,0,1.05,1.28
2020-12-29,NIFTY BANK,31322.14,0,1.02,1.15
2020-12-30,NIFTY BANK,31302.69,0,-0.56,1.6
2020-12-31,NIFTY BANK,31263.69,0,-0.10,1.03
2021-01-04,NIFTY BANK,31212.09,0,-0.87,1.89
2021-01-05,NIFTY BANK,31721.88,0,2.19,2.68
2021-01-06,NIFTY BANK,31797.53,0,-0.13,1.36
2021-01-07,NIFTY BANK,31955.63,0,-0.54,0.83
2021-01-08,NIFTY BANK,32083.83,0,-0.66,0.91
2021-01-11,NIFTY BANK,31998.53,0,-0.87,1.4
2021-01-12,NIFTY BANK,32338.62,0,1.58,2.11
2021-01-13,NIFTY BANK,32574.27,0,0.09,1.64
2021-01-14,NIFTY BANK,32519.37,0,-0.02,0.85
2021-01-15,NIFTY BANK,32246.43,0,-0.81,1.54
2021-01-18,NIFTY BANK,31811.38,396800,-1.44,2.45
2021-01-19,NIFTY BANK,32424.47,354800,1.07,1.87
2021-01-20,NIFTY BANK,32543.32,0,0.48,0.88
2021-01-21,NIFTY BANK,32186.53,0,-1.67,2.62
2021-01-22,NIFTY BANK,31166.89,0,-2.87,3.15
2021-01-25,NIFTY BANK,31198.04,0,-0.98,2.17
2021-01-27,NIFTY BANK,30284.2,0,-3.05,3.59
2021-01-28,NIFTY BANK,30357.95,0,1.83,2.61
2021-01-29,NIFTY BANK,30565.14,0,-0.44,2.79
2021-02-01,NIFTY BANK,33088.67,0,6.82,7.74
2021-02-02,NIFTY BANK,34267.5,672200,2.02,3.18
2021-02-03,NIFTY BANK,34758.05,605200,0.59,2.59
2021-02-04,NIFTY BANK,35344.39,0,2.30,3.4
2021-02-05,NIFTY BANK,35654.09,0,0.05,3.0
2021-02-08,NIFTY BANK,35983.23,0,-0.25,1.65
2021-02-09,NIFTY BANK,36056.08,0,-0.01,2.33
2021-02-10,NIFTY BANK,35782.69,0,-0.72,2.22
2021-02-11,NIFTY BANK,35751.69,0,0.18,1.22
2021-02-12,NIFTY BANK,36108.48,0,1.04,1.74
2021-02-15,NIFTY BANK,37305.82,0,2.21,2.86
2021-02-16,NIFTY BANK,37097.97,0,-1.05,2.52
2021-02-17,NIFTY BANK,36910.52,0,-0.35,1.53
2021-02-18,NIFTY BANK,36586.57,0,-1.35,2.0
2021-02-19,NIFTY BANK,35841.18,0,-1.46,2.95
2021-02-22,NIFTY BANK,35256.79,0,-1.72,2.87
2021-02-23,NIFTY BANK,35116.54,0,-1.19,1.98
2021-02-24,NIFTY BANK,36451.88,272900,3.54,4.28
2021-02-25,NIFTY BANK,36548.57,455900,-0.58,2.01
2021-02-26,NIFTY BANK,34803.2,0,-2.80,3.47
2021-03-01,NIFTY BANK,35295.59,0,-0.22,1.69
2021-03-02,NIFTY BANK,35419.29,0,-0.11,2.1
2021-03-03,NIFTY BANK,36367.63,0,1.72,2.47
2021-03-04,NIFTY BANK,35802.08,0,0.64,2.24
2021-03-05,NIFTY BANK,35227.74,0,-0.65,2.04
2021-03-08,NIFTY BANK,35275.34,0,-0.53,2.08
2021-03-09,NIFTY BANK,35865.23,0,0.45,1.49
2021-03-10,NIFTY BANK,35937.88,0,-0.48,1.14
2021-03-12,NIFTY BANK,35496.23,0,-2.74,3.59
2021-03-15,NIFTY BANK,35182.14,0,-1.02,3.13
2021-03-16,NIFTY BANK,34804.2,0,-1.55,1.87
2021-03-17,NIFTY BANK,34228.85,0,-1.94,2.79
2021-03-18,NIFTY BANK,33856.41,0,-2.08,3.36
2021-03-19,NIFTY BANK,34161.2,0,1.70,2.96
2021-03-22,NIFTY BANK,33603.06,0,-1.42,2.23
2021-03-23,NIFTY BANK,34184.0,0,1.29,2.19
2021-03-24,NIFTY BANK,33292.86,0,-1.77,2.26
2021-03-25,NIFTY BANK,33006.07,0,-1.24,3.4
2021-03-26,NIFTY BANK,33317.81,0,-0.85,1.32
2021-03-30,NIFTY BANK,33874.71,374200,0.77,1.27
2021-03-31,NIFTY BANK,33303.51,0,-1.37,1.84
2021-04-01,NIFTY BANK,33857.61,0,0.80,2.2
2021-04-05,NIFTY BANK,32678.47,0,-2.88,4.06
2021-04-06,NIFTY BANK,32500.97,0,-1.26,2.03
2021-04-07,NIFTY BANK,32990.82,0,1.42,3.23
2021-04-08,NIFTY BANK,32782.47,0,-1.12,1.82
2021-04-09,NIFTY BANK,32447.67,0,-0.58,1.97
2021-04-12,NIFTY BANK,30791.64,0,-2.67,3.72
2021-04-13,NIFTY BANK,31771.23,0,2.81,3.76
2021-04-15,NIFTY BANK,32112.48,0,0.58,2.44
2021-04-16,NIFTY BANK,31977.08,0,-0.57,1.28
2021-04-19,NIFTY BANK,31208.04,0,0.69,2.9
2021-04-20,NIFTY BANK,31112.34,0,-1.45,2.66
2021-04-22,NIFTY BANK,31782.23,368400,3.31,4.16
2021-04-23,NIFTY BANK,31721.93,0,0.74,2.45
2021-04-26,NIFTY BANK,32274.78,0,-0.13,1.42
2021-04-27,NIFTY BANK,32734.97,0,1.57,2.03
2021-04-28,NIFTY BANK,33722.41,0,2.61,2.85
2021-04-29,NIFTY BANK,33714.11,0,-0.55,2.9
2021-04-30,NIFTY BANK,32781.42,0,-1.00,2.39
2021-05-03,NIFTY BANK,32465.37,351000,0.30,2.04
2021-05-04,NIFTY BANK,32269.97,786800,-1.04,2.51
2021-05-05,NIFTY BANK,32783.32,0,0.63,2.44
2021-05-06,NIFTY BANK,32827.42,0,-0.22,1.19
2021-05-07,NIFTY BANK,32904.12,0,-0.42,1.48
2021-05-10,NIFTY BANK,33142.01,0,-0.10,0.81
2021-05-11,NIFTY BANK,32871.82,0,0.71,1.66
2021-05-12,NIFTY BANK,32451.92,0,-0.81,1.21
2021-05-14,NIFTY BANK,32169.18,0,-1.00,1.56
2021-05-17,NIFTY BANK,33458.86,0,3.15,3.66
2021-05-18,NIFTY BANK,33922.0,0,0.09,1.22
2021-05-19,NIFTY BANK,33684.81,0,-0.09,1.04
2021-05-20,NIFTY BANK,33334.16,0,-1.06,1.66
2021-05-21,NIFTY BANK,34606.5,0,3.12,3.38
2021-05-24,NIFTY BANK,34943.2,0,0.21,1.97
2021-05-25,NIFTY BANK,34661.6,0,-1.23,2.04
2021-05-26,NIFTY BANK,34683.8,0,-0.21,1.25
2021-05-27,NIFTY BANK,35094.64,0,1.24,1.99
2021-05-28,NIFTY BANK,35141.04,0,-0.58,1.3
2021-05-31,NIFTY BANK,35526.23,0,1.22,1.86
2021-06-01,NIFTY BANK,35336.79,0,-0.85,1.33
2021-06-02,NIFTY BANK,35373.34,0,0.29,0.98
2021-06-03,NIFTY BANK,35648.59,0,0.32,0.87
2021-06-04,NIFTY BANK,35291.24,0,-1.03,1.78
2021-06-07,NIFTY BANK,35443.24,0,-0.05,0.58
2021-06-08,NIFTY BANK,35084.89,0,-0.98,1.37
2021-06-09,NIFTY BANK,34800.09,0,-0.89,2.17
2021-06-10,NIFTY BANK,35130.79,0,0.65,1.24
2021-06-11,NIFTY BANK,35046.99,0,-0.78,1.28
2021-06-14,NIFTY BANK,34950.2,0,0.04,1.78
2021-06-15,NIFTY BANK,35247.34,0,0.60,1.14
2021-06-16,NIFTY BANK,35003.09,0,-0.55,1.32
2021-06-17,NIFTY BANK,34605.0,0,-0.04,1.23
2021-06-18,NIFTY BANK,34557.6,0,-0.51,2.53
2021-06-21,NIFTY BANK,34870.89,0,2.23,2.9
2021-06-22,NIFTY BANK,34744.6,0,-0.97,1.76
2021-06-23,NIFTY BANK,34573.6,0,-0.97,1.18
2021-06-24,NIFTY BANK,34826.59,0,0.40,0.99
2021-06-25,NIFTY BANK,35364.24,0,1.28,1.65
2021-06-28,NIFTY BANK,35359.04,0,-0.36,0.96
2021-06-29,NIFTY BANK,35009.89,0,-0.88,1.2
2021-06-30,NIFTY BANK,34771.8,0,-0.66,1.38
2021-07-01,NIFTY BANK,34683.6,164000,-0.52,0.76
2021-07-02,NIFTY BANK,34809.49,165600,0.24,0.75
2021-07-05,NIFTY BANK,35211.59,0,0.57,0.88
2021-07-06,NIFTY BANK,35578.73,0,1.15,1.82
2021-07-07,NIFTY BANK,35770.89,0,0.62,1.04
2021-07-08,NIFTY BANK,35273.69,0,-0.92,1.9
2021-07-09,NIFTY BANK,35071.54,0,-0.26,1.04
2021-07-12,NIFTY BANK,35198.49,0,-0.24,0.95
2021-07-13,NIFTY BANK,35672.98,0,0.54,1.09
2021-07-14,NIFTY BANK,35667.84,0,0.23,1.04
2021-07-15,NIFTY BANK,35907.23,0,0.42,1.01
2021-07-16,NIFTY BANK,35751.39,0,-0.63,0.84
2021-07-19,NIFTY BANK,35078.79,0,0.02,1.28
2021-07-20,NIFTY BANK,34415.05,0,-1.08,1.54
2021-07-22,NIFTY BANK,34676.9,0,-0.28,1.24
2021-07-23,NIFTY BANK,35033.99,0,0.82,1.97
2021-07-26,NIFTY BANK,34949.29,0,0.01,1.34
2021-07-27,NIFTY BANK,34797.04,0,-0.66,1.35
2021-07-28,NIFTY BANK,34532.5,0,-0.88,2.08
2021-07-29,NIFTY BANK,34691.1,0,-0.14,0.81
2021-07-30,NIFTY BANK,34583.95,0,-0.33,0.85
2021-08-02,NIFTY BANK,34709.6,0,-0.15,0.79
2021-08-03,NIFTY BANK,35207.04,0,1.58,1.7
2021-08-04,NIFTY BANK,36027.63,0,1.81,2.56
2021-08-05,NIFTY BANK,35834.33,0,-0.72,1.26
2021-08-06,NIFTY BANK,35808.83,0,-0.19,1.06
2021-08-09,NIFTY BANK,36028.53,0,0.57,1.53
2021-08-10,NIFTY BANK,36033.68,201200,0.22,1.19
2021-08-11,NIFTY BANK,35805.98,200200,-1.14,1.92
2021-08-12,NIFTY BANK,35936.63,122300,0.31,0.82
2021-08-13,NIFTY BANK,36168.93,125800,0.47,0.82
2021-08-16,NIFTY BANK,36094.08,87300,-0.02,0.63
2021-08-17,NIFTY BANK,35867.03,118300,-0.19,1.06
2021-08-18,NIFTY BANK,35554.09,140500,-1.84,2.26
2021-08-20,NIFTY BANK,35033.45,181200,-0.32,1.08
2021-08-23,NIFTY BANK,35123.99,174200,-0.85,1.72
2021-08-24,NIFTY BANK,35711.69,173600,1.45,2.06
2021-08-25,NIFTY BANK,35585.84,144300,-0.51,1.15
2021-08-26,NIFTY BANK,35617.14,136400,0.37,1.05
2021-08-27,NIFTY BANK,35627.39,120900,0.19,1.04
2021-08-30,NIFTY BANK,36347.23,150400,1.58,1.89
2021-08-31,NIFTY BANK,36424.18,210300,0.16,0.93
2021-09-01,NIFTY BANK,36573.88,181500,-0.05,1.4
2021-09-02,NIFTY BANK,36830.87,118900,0.66,1.17
2021-09-03,NIFTY BANK,36760.72,155600,-0.33,1.56
2021-09-06,NIFTY BANK,36591.93,88600,-0.78,1.0
2021-09-07,NIFTY BANK,36468.38,124500,-0.25,1.46
2021-09-08,NIFTY BANK,36767.77,175800,0.68,1.27
2021-09-09,NIFTY BANK,36682.77,83600,-0.12,0.79
2021-09-13,NIFTY BANK,36471.38,82200,-0.37,1.09
2021-09-14,NIFTY BANK,36612.62,109300,-0.07,0.62
2021-09-15,NIFTY BANK,36851.82,177900,0.84,1.24
2021-09-16,NIFTY BANK,37668.16,423100,1.96,2.2
2021-09-17,NIFTY BANK,37811.51,335100,-0.31,1.89
2021-09-20,NIFTY BANK,37145.27,152000,-0.65,1.96
2021-09-21,NIFTY BANK,37235.42,154000,-0.01,2.19
2021-09-22,NIFTY BANK,36944.22,106400,-0.89,1.19
2021-09-23,NIFTY BANK,37771.26,139100,1.42,1.65
2021-09-24,NIFTY BANK,37829.86,138400,-0.33,1.14
2021-09-27,NIFTY BANK,38170.8,113000,0.31,1.02
2021-09-28,NIFTY BANK,37944.56,201000,-1.08,2.77
2021-09-29,NIFTY BANK,37742.56,260500,0.38,1.47
2021-09-30,NIFTY BANK,37424.67,235100,-0.67,1.41
2021-10-01,NIFTY BANK,37225.46,189200,0.23,1.14
2021-10-04,NIFTY BANK,37579.21,146400,0.50,0.84
2021-10-05,NIFTY BANK,37740.56,153100,0.64,1.12
2021-10-06,NIFTY BANK,37521.11,204200,-0.65,1.73
2021-10-07,NIFTY BANK,37752.76,136400,-0.37,0.72
2021-10-08,NIFTY BANK,37774.81,168200,-0.35,1.14
2021-10-11,NIFTY BANK,38293.36,136100,1.35,1.99
2021-10-12,NIFTY BANK,38521.05,201300,0.90,1.22
2021-10-13,NIFTY BANK,38635.3,205900,-0.26,0.71
2021-10-14,NIFTY BANK,39340.44,249600,1.70,1.81
2021-10-18,NIFTY BANK,39684.34,580000,-0.28,0.95
2021-10-19,NIFTY BANK,39540.04,274900,-0.97,1.55
2021-10-20,NIFTY BANK,39517.74,236900,-0.07,1.22
2021-10-21,NIFTY BANK,40029.73,271300,0.89,1.95
2021-10-22,NIFTY BANK,40323.18,370500,0.33,1.09
2021-10-25,NIFTY BANK,41191.92,476800,0.56,3.23
2021-10-26,NIFTY BANK,41237.82,437100,0.44,1.31
2021-10-27,NIFTY BANK,40873.88,322800,-0.87,1.45
2021-10-28,NIFTY BANK,39508.49,512700,-3.44,3.86
2021-10-29,NIFTY BANK,39115.15,341300,-0.78,3.42
2021-11-01,NIFTY BANK,39763.29,203200,0.84,1.88
2021-11-02,NIFTY BANK,39937.98,265000,0.36,1.3
2021-11-03,NIFTY BANK,39401.59,267500,-1.59,2.14
2021-11-04,NIFTY BANK,39573.24,38800,-0.24,0.56
2021-11-08,NIFTY BANK,39437.79,212900,-0.59,1.87
2021-11-09,NIFTY BANK,39368.34,203500,-0.38,0.85
2021-11-10,NIFTY BANK,39022.8,167900,-0.47,0.88
2021-11-11,NIFTY BANK,38559.75,146000,-0.91,1.5
2021-11-12,NIFTY BANK,38732.9,136000,0.07,0.92
2021-11-15,NIFTY BANK,38701.9,112300,-0.38,1.31
2021-11-16,NIFTY BANK,38306.66,129100,-1.04,1.33
2021-11-17,NIFTY BANK,38041.11,139300,-0.19,1.25
2021-11-18,NIFTY BANK,37975.81,238700,-0.25,1.28
2021-11-22,NIFTY BANK,37128.37,209500,-2.89,4.15
2021-11-23,NIFTY BANK,37272.37,188700,1.32,2.18
2021-11-24,NIFTY BANK,37441.52,157600,0.15,1.75
2021-11-25,NIFTY BANK,37364.32,140800,0.01,1.04
2021-11-26,NIFTY BANK,36025.08,211400,-2.19,2.62
2021-11-29,NIFTY BANK,35976.03,187200,-0.68,2.82
2021-11-30,NIFTY BANK,35694.89,227300,-0.73,3.47
2021-12-01,NIFTY BANK,36364.48,173900,1.29,1.78
2021-12-02,NIFTY BANK,36507.82,131700,0.62,1.09
2021-12-03,NIFTY BANK,36196.73,138900,-0.82,2.14
2021-12-06,NIFTY BANK,35735.48,136000,-1.43,1.79
2021-12-07,NIFTY BANK,36617.97,146700,1.47,2.24
2021-12-08,NIFTY BANK,37284.27,165000,0.63,1.29
2021-12-09,NIFTY BANK,37082.02,123200,-0.67,1.37
2021-12-10,NIFTY BANK,37105.22,170900,0.06,0.89
2021-12-13,NIFTY BANK,36924.82,157300,-1.16,1.93
2021-12-14,NIFTY BANK,36893.52,132200,0.31,1.34
2021-12-15,NIFTY BANK,36789.12,105800,-0.38,0.92
2021-12-16,NIFTY BANK,36548.22,112700,-1.47,2.09
2021-12-17,NIFTY BANK,35618.23,152100,-2.39,2.78
2021-12-20,NIFTY BANK,34439.45,200100,-1.95,3.45
2021-12-21,NIFTY BANK,34607.45,159600,-0.73,1.89
2021-12-22,NIFTY BANK,35029.09,128600,0.47,1.22
2021-12-23,NIFTY BANK,35190.74,114200,-0.45,1.22
2021-12-24,NIFTY BANK,34856.64,132500,-1.21,2.11
2021-12-27,NIFTY BANK,35057.49,335100,1.40,2.63
2021-12-28,NIFTY BANK,35183.39,181600,-0.35,0.89
2021-12-29,NIFTY BANK,35044.99,122500,-0.35,1.39
2021-12-30,NIFTY BANK,35063.2,328000,0.25,1.22
2021-12-31,NIFTY BANK,35481.29,210300,1.05,1.38
2022-01-03,NIFTY BANK,36421.48,219000,2.35,2.71
2022-01-04,NIFTY BANK,36839.72,190500,0.79,1.4
2022-01-05,NIFTY BANK,37695.46,237400,2.04,2.99
2022-01-06,NIFTY BANK,37489.81,199000,0.67,1.86
2022-01-07,NIFTY BANK,37739.16,183300,0.19,1.88
2022-01-10,NIFTY BANK,38347.45,206500,1.10,1.24
2022-01-11,NIFTY BANK,38441.75,159500,0.19,1.23
2022-01-12,NIFTY BANK,38727.1,156100,0.02,0.64
2022-01-13,NIFTY BANK,38469.5,159200,-0.64,0.88
2022-01-14,NIFTY BANK,38369.95,148600,0.18,1.15
2022-01-17,NIFTY BANK,38215.7,140300,0.01,1.25
2022-01-18,NIFTY BANK,38209.86,168800,-0.33,1.98
2022-01-19,NIFTY BANK,38040.91,165300,-0.27,1.47
2022-01-20,NIFTY BANK,37850.41,149600,-0.67,1.51
2022-01-21,NIFTY BANK,37573.86,157800,0.14,1.38
2022-01-24,NIFTY BANK,36947.12,231000,-1.74,3.51
2022-01-25,NIFTY BANK,37706.31,267500,3.03,3.75
2022-01-27,NIFTY BANK,37981.66,346300,2.49,3.06
2022-01-28,NIFTY BANK,37688.96,294300,-1.46,2.2
2022-01-31,NIFTY BANK,37974.91,217800,-0.31,1.49
2022-02-01,NIFTY BANK,38505.05,234100,0.12,2.89
2022-02-02,NIFTY BANK,39330.04,252600,1.26,1.63
2022-02-03,NIFTY BANK,39009.55,193800,-0.63,1.44
2022-02-04,NIFTY BANK,38788.9,163100,-0.87,1.83
2022-02-07,NIFTY BANK,37995.01,241900,-1.55,2.68
2022-02-08,NIFTY BANK,38028.01,200200,-0.39,2.37
2022-02-09,NIFTY BANK,38609.8,124900,0.85,1.19
2022-02-10,NIFTY BANK,39010.5,147800,0.54,1.75
2022-02-11,NIFTY BANK,38516.8,155000,-0.13,1.02
2022-02-14,NIFTY BANK,36908.12,213800,-2.01,2.57
2022-02-15,NIFTY BANK,38169.66,193000,3.19,4.27
2022-02-16,NIFTY BANK,37953.36,170100,-0.89,1.82
2022-02-17,NIFTY BANK,37531.21,136300,-1.34,1.84
2022-02-18,NIFTY BANK,37598.71,113500,0.68,1.37
2022-02-21,NIFTY BANK,37685.16,143300,0.76,2.4
2022-02-22,NIFTY BANK,37371.21,159400,1.46,2.28
2022-02-23,NIFTY BANK,37391.62,137300,-0.63,1.21
2022-02-24,NIFTY BANK,35227.69,427800,-2.38,4.76
2022-02-25,NIFTY BANK,36430.33,372800,1.47,2.55
2022-02-28,NIFTY BANK,36204.88,238300,0.74,1.83
2022-03-02,NIFTY BANK,35372.39,211300,-0.03,1.85
2022-03-03,NIFTY BANK,34943.89,172500,-1.90,3.04
2022-03-04,NIFTY BANK,34407.4,194500,-0.34,2.91
2022-03-07,NIFTY BANK,32870.87,248900,-1.22,3.51
2022-03-08,NIFTY BANK,33157.71,276800,1.92,3.41
2022-03-09,NIFTY BANK,33815.05,258500,1.61,3.07
2022-03-10,NIFTY BANK,34475.2,273900,-1.93,3.29
2022-03-11,NIFTY BANK,34545.85,169500,0.63,2.29
2022-03-14,NIFTY BANK,35311.74,193300,1.88,2.34
2022-03-15,NIFTY BANK,35022.24,224200,-1.26,2.64
2022-03-16,NIFTY BANK,35747.84,173800,0.54,0.97
2022-03-17,NIFTY BANK,36428.13,182000,0.35,0.96
2022-03-21,NIFTY BANK,36018.08,128700,-1.44,1.92
2022-03-22,NIFTY BANK,36348.13,202900,1.04,3.01
2022-03-23,NIFTY BANK,36146.93,197900,-1.31,2.08
2022-03-24,NIFTY BANK,35526.69,205200,-0.30,1.5
2022-03-25,NIFTY BANK,35409.69,157000,-0.81,1.44
2022-03-28,NIFTY BANK,35710.09,197000,0.62,2.13
2022-03-29,NIFTY BANK,35846.98,177100,-0.23,1.31
2022-03-30,NIFTY BANK,36333.88,325600,0.26,0.97
2022-03-31,NIFTY BANK,36373.18,188100,-0.23,0.86
2022-04-01,NIFTY BANK,37148.07,245700,2.34,2.67
2022-04-04,NIFTY BANK,38634.75,309200,2.14,2.91
2022-04-05,NIFTY BANK,38067.46,220600,-1.71,2.13
2022-04-06,NIFTY BANK,37632.36,198800,-0.21,0.94
2022-04-07,NIFTY BANK,37556.91,245000,0.36,1.68
2022-04-08,NIFTY BANK,37751.61,202200,0.35,1.27
2022-04-11,NIFTY BANK,37613.36,132100,0.06,1.11
2022-04-12,NIFTY BANK,37746.96,171000,0.91,1.75
2022-04-13,NIFTY BANK,37462.96,143300,-1.12,1.53
2022-04-18,NIFTY BANK,36728.57,182900,-0.28,1.42
2022-04-19,NIFTY BANK,36341.18,216300,-1.26,3.25
2022-04-20,NIFTY BANK,36314.48,153400,-0.46,1.1
2022-04-21,NIFTY BANK,36815.67,132700,0.83,1.42
2022-04-22,NIFTY BANK,36044.33,140100,-1.29,1.61
2022-04-25,NIFTY BANK,36081.93,183100,0.81,2.12
2022-04-26,NIFTY BANK,36404.38,143400,-0.30,0.93
2022-04-27,NIFTY BANK,36028.43,134200,-0.11,1.19
2022-04-28,NIFTY BANK,36421.78,137300,0.64,1.52
2022-04-29,NIFTY BANK,36087.73,172700,-1.06,2.03
2022-05-02,NIFTY BANK,36163.33,170200,1.50,1.73
2022-05-04,NIFTY BANK,35264.14,214600,-2.76,3.26
2022-05-05,NIFTY BANK,35232.44,167300,-1.32,2.24
2022-05-06,NIFTY BANK,34590.8,199200,0.06,1.29
2022-05-09,NIFTY BANK,34275.0,179900,0.54,1.84
2022-05-10,NIFTY BANK,34482.25,138000,0.88,1.77
2022-05-11,NIFTY BANK,34692.75,179500,0.02,1.87
2022-05-12,NIFTY BANK,33531.76,382100,-2.21,3.04
2022-05-13,NIFTY BANK,33120.96,272700,-2.37,2.93
2022-05-16,NIFTY BANK,33597.21,195100,1.03,2.47
2022-05-17,NIFTY BANK,34301.5,161500,1.50,2.03
2022-05-18,NIFTY BANK,34163.3,146800,-0.83,1.51
2022-05-19,NIFTY BANK,33315.26,150400,-0.43,1.35
2022-05-20,NIFTY BANK,34276.0,129400,1.51,2.07
2022-05-23,NIFTY BANK,34247.2,156000,-0.22,2.05
2022-05-24,NIFTY BANK,34289.75,163700,0.20,1.38
2022-05-25,NIFTY BANK,34339.1,153600,-0.44,1.27
2022-05-26,NIFTY BANK,35094.49,191500,1.22,2.3
2022-05-27,NIFTY BANK,35612.89,132600,0.81,1.14
2022-05-30,NIFTY BANK,35826.53,127000,-0.37,0.93
2022-05-31,NIFTY BANK,35486.98,149300,-0.36,1.67
2022-06-01,NIFTY BANK,35620.39,100800,0.74,1.37
2022-06-02,NIFTY BANK,35613.23,140700,0.40,0.82
2022-06-03,NIFTY BANK,35274.64,104800,-1.82,2.18
2022-06-06,NIFTY BANK,35309.79,100800,0.43,1.0
2022-06-07,NIFTY BANK,34995.59,91600,-0.24,0.91
2022-06-08,NIFTY BANK,34945.74,124600,-0.62,1.76
2022-06-09,NIFTY BANK,35085.04,100900,0.81,1.41
2022-06-10,NIFTY BANK,34483.4,90000,-0.59,1.17
2022-06-13,NIFTY BANK,33405.46,131900,-0.96,1.67
2022-06-14,NIFTY BANK,33310.96,113200,0.39,1.49
2022-06-15,NIFTY BANK,33338.61,90800,0.06,0.92
2022-06-16,NIFTY BANK,32616.72,129500,-3.07,3.62
2022-06-17,NIFTY BANK,32742.67,139800,1.08,1.85
2022-06-20,NIFTY BANK,32684.42,144400,-0.57,1.52
2022-06-21,NIFTY BANK,33191.36,258100,0.65,2.41
2022-06-22,NIFTY BANK,32844.92,135000,-0.62,1.06
2022-06-23,NIFTY BANK,33134.61,193100,0.63,2.37
2022-06-24,NIFTY BANK,33627.06,149800,0.58,0.99
2022-06-27,NIFTY BANK,33810.86,111400,-0.92,1.21
2022-06-28,NIFTY BANK,33642.06,125000,0.19,0.72
2022-06-29,NIFTY BANK,33269.51,140800,-0.01,0.71
2022-06-30,NIFTY BANK,33424.71,149500,0.74,1.45
2022-07-01,NIFTY BANK,33539.06,149900,0.83,1.76
2022-07-04,NIFTY BANK,33940.5,152600,1.14,1.38
2022-07-05,NIFTY BANK,33815.5,115000,-0.79,1.77
2022-07-06,NIFTY BANK,34323.85,122700,1.16,1.51
2022-07-07,NIFTY BANK,34919.89,184000,0.85,1.19
2022-07-08,NIFTY BANK,35123.64,109000,-0.38,0.81
2022-07-11,NIFTY BANK,35469.23,130600,1.29,1.53
2022-07-12,NIFTY BANK,35131.84,113400,-0.47,1.05
2022-07-13,NIFTY BANK,34827.39,103400,-1.23,1.56
2022-07-14,NIFTY BANK,34650.8,121300,-0.48,1.35
2022-07-15,NIFTY BANK,34682.25,99100,-0.15,1.26
2022-07-18,NIFTY BANK,35358.29,146600,1.48,1.66
2022-07-19,NIFTY BANK,35719.94,183400,1.73,1.85
2022-07-20,NIFTY BANK,35971.68,173400,-0.25,0.85
2022-07-21,NIFTY BANK,36200.58,153800,0.48,1.23
2022-07-22,NIFTY BANK,36738.52,143600,1.15,1.48
2022-07-25,NIFTY BANK,36725.97,139700,-0.11,1.49
